exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,trade_fee_in_quote,position,age
1702155309001624,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155309000,sell://DOGE-USDT/8756884d37b85a53c378dc7699,SELL,LIMIT,0.0999064500,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99906450000000000000,NIL,n/a
1702155341365293,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155341000,buy://DOGE-USDT/f1f16497d85aedd3317314bfa0,BUY,LIMIT,0.0998150000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99815000000000000000,NIL,n/a
1702155343000896,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155343000,buy://DOGE-USDT/14a79509ebf66e251c4916e2eb,BUY,LIMIT,0.0998098300,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99809830000000000000,NIL,n/a
1702155348001191,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155348000,buy://DOGE-USDT/b8cc6a523c6300c95dabe37c1c,BUY,LIMIT,0.0997750000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99775000000000000000,NIL,n/a
1702155350000893,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155350000,buy://DOGE-USDT/efe772eb8cee90111d308b002c,BUY,LIMIT,0.0997350000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99735000000000000000,NIL,n/a
1702155473000676,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155473000,sell://DOGE-USDT/a8f46982bc81dcedb28d9a43fc,SELL,LIMIT,0.0998891700,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99889170000000000000,NIL,n/a
1702155491000764,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155491000,sell://DOGE-USDT/299c7766bd0b8cba6f5257cb51,SELL,LIMIT,0.0998950000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99895000000000000000,NIL,n/a
1702155669000882,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155669000,buy://DOGE-USDT/75efced05f8a7b2cb758d850fd,BUY,LIMIT,0.0998250000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99825000000000000000,NIL,n/a
1702155670000707,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155670000,buy://DOGE-USDT/85e927d6b583f84db7a56c7dc9,BUY,LIMIT,0.0998031900,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99803190000000000000,NIL,n/a
1702155674000549,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155674000,buy://DOGE-USDT/4f00321a416970424384c6d1a1,BUY,LIMIT,0.0997900000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99790000000000000000,NIL,n/a
1702155986000774,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155986000,sell://DOGE-USDT/e89b80b9b3f5232744f8c255a6,SELL,LIMIT,0.0998350000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99835000000000000000,NIL,n/a
1702155986000751,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702155986000,sell://DOGE-USDT/2192bd4e79b768752589e6684a,SELL,LIMIT,0.0998329600,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99832960000000000000,NIL,n/a
1702155986001246,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702155986000,sell://BTC-USDT/0db14d8607797f63654232a768,SELL,LIMIT,43956.6900000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01099947433100000000,NIL,n/a
1702155986001225,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702155986000,sell://BTC-USDT/fd8f310eca8d010994291f7311,SELL,LIMIT,43956.6900000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01099947433100000000,NIL,n/a
1702156213728294,algo1_c,algo1_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702156213000,buy://CYBER-USDT/0f36f66d241c0a3781d2e9e105,BUY,LIMIT,6.7255000000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.97519750000000000000,NIL,n/a
1702156213730178,algo2_c,algo2_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702156213000,buy://CYBER-USDT/c66ca5be9accc65ceb3a6684fe,BUY,LIMIT,6.7245000000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.97505250000000000000,NIL,n/a
1702156225363597,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156225000,buy://BTC-USDT/bc2e2ca9ae19a167297c76837d,BUY,LIMIT,43937.6500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01056155623500000000,NIL,n/a
1702156225375898,algo0_b,algo0_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156225000,buy://BTC-USDT/54dd8f3a62d649bd45f35edba0,BUY,LIMIT,43937.1400000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01054982628600000000,NIL,n/a
1702156225498865,algo0_e,algo0_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156225000,buy://ETH-USDT/bd8a65e82faf8f8daeb86e5cee,BUY,LIMIT,2349.1850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98665746508150000000,NIL,n/a
1702156226001065,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156226000,buy://BTC-USDT/58573b6804c864c4df805ab4b4,BUY,LIMIT,43932.0700000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01043321679300000000,NIL,n/a
1702156229005095,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156229000,buy://BTC-USDT/30aa33260c8a51fc3a993388c4,BUY,LIMIT,43930.6000000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01039940694000000000,NIL,n/a
1702156260001824,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156260000,buy://DOGE-USDT/5d0bd351d4760a3a38424a134f,BUY,LIMIT,0.0996356300,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99635630000000000000,NIL,n/a
1702156260002233,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156260000,buy://DOGE-USDT/bb4ebcb13698b6894341fef77d,BUY,LIMIT,0.0996450000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99645000000000000000,NIL,n/a
1702156267001198,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156267000,buy://DOGE-USDT/b182bb5d072b3a35ff874ec837,BUY,LIMIT,0.0996250000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99625000000000000000,NIL,n/a
1702156273599744,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156273000,buy://DOGE-USDT/262cbfb8273e3b8482836fc1d0,BUY,LIMIT,0.0995850000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99585000000000000000,NIL,n/a
1702156331224422,algo1_c,algo1_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702156331000,sell://CYBER-USDT/427f2f78e9c0162fd9a2dcdc44,SELL,LIMIT,6.7530000000,145.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.97918500000000000000,NIL,n/a
1702156340441438,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156340000,buy://DOGE-USDT/888188c36c9386c096c8b43c91,BUY,LIMIT,0.0994664800,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99466480000000000000,NIL,n/a
1702156341001186,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156341000,buy://DOGE-USDT/c8332c6f4bf9934ec4eeed97ed,BUY,LIMIT,0.0994550000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99455000000000000000,NIL,n/a
1702156346001363,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156346000,buy://DOGE-USDT/29823f798feedb273b8dad0484,BUY,LIMIT,0.0994224300,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99422430000000000000,NIL,n/a
1702156351001094,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156351000,buy://BTC-USDT/4324ffcb16fb86b51384662972,BUY,LIMIT,43892.5000000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00952311075000000000,NIL,n/a
1702156356000684,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156356000,buy://BTC-USDT/7dbd2b0886d91a7bcbf42a57bf,BUY,LIMIT,43889.4100000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945204105900000000,NIL,n/a
1702156361433020,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156361000,buy://DOGE-USDT/e28a13893ee5469d5e8ed243d9,BUY,LIMIT,0.0993350000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99335000000000000000,NIL,n/a
1702156361432966,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156361000,buy://DOGE-USDT/2e86f7bfeb6639a13c19a60b57,BUY,LIMIT,0.0993350000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99335000000000000000,NIL,n/a
1702156364001519,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156364000,buy://ETH-USDT/b0600db498ad125c1ec927d0f7,BUY,LIMIT,2346.8750000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98568726531250000000,NIL,n/a
1702156365321398,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156365000,buy://ETH-USDT/70d6f9dce46479c6ff9a1aa9da,BUY,LIMIT,2346.7750000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98564526532250000000,NIL,n/a
1702156365319543,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156365000,buy://ETH-USDT/fdcacbabddcf2c123a6d7db252,BUY,LIMIT,2346.6500000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98559276533500000000,NIL,n/a
1702156367001009,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156367000,buy://DOGE-USDT/214021d0508804d5601d6fc3b8,BUY,LIMIT,0.0993191300,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99319130000000000000,NIL,n/a
1702156372334154,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156372000,buy://DOGE-USDT/4d868981d77a01abda669aa235,BUY,LIMIT,0.0992889800,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99288980000000000000,NIL,n/a
1702156421000996,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156421000,sell://DOGE-USDT/0d5e2497feacd97001a3a5f5a3,SELL,LIMIT,0.0994050000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99405000000000000000,NIL,n/a
1702156424001472,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156424000,sell://DOGE-USDT/a82d2af6c302000835323e92c0,SELL,LIMIT,0.0994250000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99425000000000000000,NIL,n/a
1702156452098839,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156452000,sell://DOGE-USDT/07df2ec9d6377cb7d1ea643c8a,SELL,LIMIT,0.0994350000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99435000000000000000,NIL,n/a
1702156530001730,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156530000,buy://DOGE-USDT/219346b3f9dbda7031ed684555,BUY,LIMIT,0.0993647500,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99364750000000000000,NIL,n/a
1702156530001502,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156530000,buy://DOGE-USDT/cb858a04be7ef86c476d088625,BUY,LIMIT,0.0993690400,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99369040000000000000,NIL,n/a
1702156543001457,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156543000,sell://DOGE-USDT/d548e8e3e48cb615c2e36959ab,SELL,LIMIT,0.0994250000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99425000000000000000,NIL,n/a
1702156544001286,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156544000,sell://DOGE-USDT/3a10d9c456419ee3b59ca46519,SELL,LIMIT,0.0994742200,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99474220000000000000,NIL,n/a
1702156544000879,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156544000,sell://DOGE-USDT/c0738c2179e65e0e540ad5dbc2,SELL,LIMIT,0.0994750000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99475000000000000000,NIL,n/a
1702156548001496,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156548000,sell://BTC-USDT/de0cbff5dd3f1e2188039f9a01,SELL,LIMIT,43892.1700000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00951552078300000000,NIL,n/a
1702156554543357,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156554000,sell://BTC-USDT/48040996c3c2386ee5ead045f2,SELL,LIMIT,43894.4700000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00956842055300000000,NIL,n/a
1702156559001715,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156559000,sell://DOGE-USDT/7e56968334f704d9f392b1a6d6,SELL,LIMIT,0.0995650000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99565000000000000000,NIL,n/a
1702156588001187,algo0_e,algo0_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156588000,sell://ETH-USDT/38c4f86b8b14b10f56954df4b0,SELL,LIMIT,2346.1650000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98538906538350000000,NIL,n/a
1702156684254406,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156684000,sell://BTC-USDT/95d5e10940caed546b2653d7d8,SELL,LIMIT,43910.2000000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00993020898000000000,NIL,n/a
1702156685154262,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156685000,sell://BTC-USDT/7c82bee9e2679e78fb43307c7c,SELL,LIMIT,43916.9400000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01008522830600000000,NIL,n/a
1702156686001179,algo0_b,algo0_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156686000,sell://BTC-USDT/8a53948327b247faf436276b54,SELL,LIMIT,43917.9600000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01010868820400000000,NIL,n/a
1702156705733054,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702156705000,sell://BTC-USDT/414a5b2bb48e5397bb2b5b5c09,SELL,LIMIT,43920.8300000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01017469791700000000,NIL,n/a
1702156735189947,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156735000,sell://ETH-USDT/3be31ed4a2fcbf8869722c8be9,SELL,LIMIT,2347.7100000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98603796522900000000,NIL,n/a
1702156742001203,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156742000,sell://DOGE-USDT/c0e8de30d668ffe3b94d00140c,SELL,LIMIT,0.0996950000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99695000000000000000,NIL,n/a
1702156747896836,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156747000,sell://DOGE-USDT/ee726b112315d19990b6272917,SELL,LIMIT,0.0997055000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99705500000000000000,NIL,n/a
1702156747901351,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156747000,sell://DOGE-USDT/97931b489d7ceb5274e8396af9,SELL,LIMIT,0.0997050000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99705000000000000000,NIL,n/a
1702156842002503,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156842000,sell://DOGE-USDT/cb54f65d2b9fa9a59467265fd0,SELL,LIMIT,0.0998550000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99855000000000000000,NIL,n/a
1702156842002334,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156842000,sell://DOGE-USDT/89347a592c90140270397c7a0e,SELL,LIMIT,0.0998550000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99855000000000000000,NIL,n/a
1702156865526641,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156865000,sell://DOGE-USDT/d36a07128c07e113c0e0a7904e,SELL,LIMIT,0.0998796400,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99879640000000000000,NIL,n/a
1702156865545462,algo0_d,algo0_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156865000,sell://DOGE-USDT/02cf4befddb4e7bb02a6673e56,SELL,LIMIT,0.0998950000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99895000000000000000,NIL,n/a
1702156948891643,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156948000,buy://DOGE-USDT/998dc2bf39412c9af7d903074f,BUY,LIMIT,0.0998757900,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99875790000000000000,NIL,n/a
1702156948893513,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702156948000,buy://DOGE-USDT/cadc9e9a4ef9a40e8c5f9ba4c4,BUY,LIMIT,0.0998750000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99875000000000000000,NIL,n/a
1702156949001614,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156949000,buy://ETH-USDT/a08e2b4fdc5024ad795da16538,BUY,LIMIT,2347.7530000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98605602522470000000,NIL,n/a
1702156950000825,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156950000,buy://ETH-USDT/9af5b7a8b78f830867af2ea7e5,BUY,LIMIT,2347.4070000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98591070525930000000,NIL,n/a
1702156950001236,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702156950000,buy://ETH-USDT/15c01b8b34e24bb149d1e0d439,BUY,LIMIT,2347.3980000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98590692526020000000,NIL,n/a
1702157081001207,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702157081000,buy://ETH-USDT/34e88d6e22b95f963473e0f31f,BUY,LIMIT,2346.7980000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98565492532020000000,NIL,n/a
1702157081001156,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702157081000,buy://ETH-USDT/ecd367a26c808cd0e7c3607384,BUY,LIMIT,2346.7460000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98563308532540000000,NIL,n/a
1702157128001050,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702157128000,buy://DOGE-USDT/bea1ca690b1e667295af2a120c,BUY,LIMIT,0.0997169200,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99716920000000000000,NIL,n/a
1702157128001650,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702157128000,buy://DOGE-USDT/fac06017d9f59697463322d313,BUY,LIMIT,0.0997116200,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.99711620000000000000,NIL,n/a
1702157128226128,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702157128000,buy://BTC-USDT/027a6bb160f4d91dd1b57192bf,BUY,LIMIT,43942.0600000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01066298579400000000,NIL,n/a
1702157128233024,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702157128000,buy://BTC-USDT/53c9261fe4f0e50f2829eaab42,BUY,LIMIT,43942.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01066275579500000000,NIL,n/a
1702157213001798,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702157213000,sell://ETH-USDT/0306d48ea6fc6dee910bc02f12,SELL,LIMIT,2346.7420000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98563140532580000000,NIL,n/a
1702157213826830,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702157213000,sell://ETH-USDT/b33c065e3ce8fa555850ea5b0f,SELL,LIMIT,2346.9530000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98572002530470000000,NIL,n/a
1702157216000715,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702157216000,sell://BTC-USDT/db22b603f1f383128637e82621,SELL,LIMIT,43946.1800000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01075774538200000000,NIL,n/a
1702157219000842,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702157219000,sell://BTC-USDT/8e11454755ce63ccf187d49cd6,SELL,LIMIT,43947.7300000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01079339522700000000,NIL,n/a
1702157219000671,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702157219000,sell://BTC-USDT/3e5b114260156f1fba411ed0be,SELL,LIMIT,43947.7300000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.01079339522700000000,NIL,n/a
