timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1702070160000.0,44348.5,44360.1,44344.8,44357.6,90.506,4014288.1514,1359.0,36.65,1625544.7322
1702070220000.0,44357.6,44417.2,44357.5,44414.7,1002.843,44524704.499,5409.0,746.193,33130359.958
1702070280000.0,44414.7,44417.2,44382.0,44396.2,348.333,15468068.232,2598.0,179.642,7977821.2647
1702070340000.0,44396.1,44449.7,44388.6,44449.6,1198.357,53235831.4227,6232.0,827.84,36774229.8927
1702070400000.0,44449.6,44490.0,44445.7,44483.5,963.736,42853969.82149,8038.0,605.199,26912329.49459
1702070460000.0,44483.4,44490.0,44461.1,44490.0,443.471,19721580.2618,3225.0,197.885,8800258.0485
1702070520000.0,44489.9,44570.4,44466.0,44540.0,2523.142,112347763.1286,17817.0,1587.042,70665053.0314
1702070580000.0,44540.0,44713.1,44520.0,44616.9,3376.094,150624680.91636,23855.0,2045.756,91292392.83036
1702070640000.0,44616.8,44750.0,44605.5,44681.8,2197.547,98231339.79739,18557.0,1170.247,52315271.13169
1702070700000.0,44681.7,44779.3,44630.0,44745.0,1143.137,51110132.65242,9548.0,672.175,30059224.45322
1702070760000.0,44744.9,44778.3,44670.0,44692.0,928.004,41498534.4048,8291.0,419.289,18751884.8374
1702070820000.0,44691.5,44724.0,44572.0,44613.8,1171.656,52293264.07204,8806.0,310.971,13879550.506
1702070880000.0,44613.8,44652.9,44591.4,44620.4,733.315,32718459.7239,5358.0,348.754,15561277.1233
1702070940000.0,44621.1,44655.1,44604.0,44610.3,430.224,19201585.2917,3963.0,204.869,9143687.7347
1702071000000.0,44610.2,44677.0,44606.6,44677.0,564.786,25215982.1577,3584.0,428.291,19121054.934
1702071060000.0,44676.9,44677.0,44604.2,44631.7,289.933,12941445.0039,3164.0,94.126,4201312.0476
1702071120000.0,44631.7,44687.1,44631.7,44676.3,249.999,11167476.6699,2760.0,133.849,5978860.2565
1702071180000.0,44676.3,44683.6,44652.6,44673.9,292.051,13046273.3301,2508.0,97.872,4372107.1461
1702071240000.0,44673.9,44678.6,44605.4,44656.1,447.732,19988633.9978,3526.0,152.516,6809490.0836
1702071300000.0,44656.0,44683.8,44645.4,44678.8,231.486,10340643.9169,2614.0,108.492,4846695.369
1702071360000.0,44678.7,44694.3,44666.0,44672.5,360.047,16085968.7036,2903.0,159.577,7129610.6163
1702071420000.0,44672.5,44672.6,44620.0,44636.5,284.256,12689278.8476,2561.0,74.081,3306579.9627
1702071480000.0,44636.5,44697.4,44635.5,44662.9,369.682,16515249.815,3125.0,208.357,9308628.6828
1702071540000.0,44662.8,44662.8,44628.0,44639.8,270.282,12065446.3876,2478.0,83.779,3739582.1177
1702071600000.0,44639.7,44656.0,44533.3,44533.4,865.642,38602547.7095,5837.0,164.614,7339655.4062
1702071660000.0,44533.3,44549.1,44511.0,44518.1,891.794,39712539.8572,5600.0,360.813,16068282.8089
1702071720000.0,44518.1,44520.1,44415.5,44489.1,1125.528,50042586.01498,8636.0,450.008,20007105.1442
1702071780000.0,44489.1,44494.2,44441.9,44458.1,424.017,18854157.9834,3404.0,149.625,6653180.7978
1702071840000.0,44458.0,44544.8,44458.0,44537.9,468.708,20863756.6861,3942.0,354.684,15787522.3672
1702071900000.0,44537.9,44541.4,44486.6,44500.4,369.154,16432639.7703,3238.0,158.997,7077996.7383
1702071960000.0,44500.4,44538.3,44496.0,44515.9,202.054,8995679.2821,2294.0,114.097,5079624.1385
1702072020000.0,44515.8,44524.7,44459.1,44469.9,333.511,14836231.113,2959.0,128.486,5716402.0921
1702072080000.0,44469.9,44475.0,44382.1,44398.7,809.464,35953625.17856,5793.0,233.426,10368833.9132
1702072140000.0,44398.7,44460.0,44396.6,44448.1,368.446,16372958.8964,2710.0,185.807,8256136.4847
1702072200000.0,44448.1,44448.2,44410.1,44435.5,212.235,9428522.6538,2197.0,84.201,3740430.7823
1702072260000.0,44435.5,44445.1,44400.2,44418.2,252.433,11212541.2055,2404.0,108.095,4801316.8717
1702072320000.0,44418.3,44422.5,44389.5,44397.1,158.531,7039256.2583,1876.0,54.034,2399148.2452
1702072380000.0,44397.1,44440.0,44394.8,44423.5,202.771,9007727.1896,1968.0,142.479,6329237.0999
1702072440000.0,44423.6,44436.0,44373.8,44380.0,326.633,14500051.2864,2899.0,134.762,5982789.0995
1702072500000.0,44380.0,44440.0,44379.9,44438.1,291.94,12967319.5725,2814.0,174.836,7765619.1014
1702072560000.0,44438.0,44444.0,44412.1,44414.4,196.565,8733567.4884,1785.0,98.963,4397187.1555
1702072620000.0,44414.3,44462.8,44400.9,44457.7,351.087,15601315.6727,2545.0,263.677,11716993.8108
1702072680000.0,44457.7,44491.6,44446.7,44472.5,336.096,14947522.8785,2796.0,208.183,9259210.3359
1702072740000.0,44472.5,44586.4,44457.0,44572.0,1480.747,65940303.19014,6731.0,964.664,42949350.49574
1702072800000.0,44572.0,44616.0,44572.0,44606.1,581.435,25933923.2444,4482.0,338.951,15117798.3696
1702072860000.0,44606.2,44617.5,44587.0,44587.0,364.518,16259712.3077,2417.0,119.849,5346379.4788
1702072920000.0,44587.0,44616.1,44585.0,44611.9,285.007,12712559.8852,2162.0,148.654,6630093.4098
1702072980000.0,44611.9,44616.1,44596.0,44596.1,192.597,8590990.5523,1607.0,80.091,3572736.6306
1702073040000.0,44596.0,44596.1,44550.0,44596.1,469.512,20924291.6303,2984.0,117.596,5240932.0099
1702073100000.0,44596.1,44599.8,44560.0,44596.6,216.514,9652195.6927,2482.0,90.005,4012291.9656
1702073160000.0,44596.5,44602.5,44575.9,44577.0,189.399,8445220.5099,2348.0,54.3,2421243.8754
1702073220000.0,44576.9,44591.3,44560.4,44585.4,171.016,7623111.6097,2012.0,93.105,4150287.2348
1702073280000.0,44585.4,44593.3,44574.0,44580.8,96.208,4289144.6866,1280.0,50.283,2241659.6876
1702073340000.0,44580.8,44600.0,44558.5,44577.4,228.557,10189670.1795,1930.0,100.032,4459724.3046
1702073400000.0,44577.4,44592.1,44560.0,44560.0,93.144,4151754.1679,1436.0,39.364,1754566.0911
1702073460000.0,44560.1,44564.0,44550.0,44550.0,142.652,6355718.8891,1203.0,25.21,1123292.5741
1702073520000.0,44550.0,44550.1,44505.0,44505.0,329.634,14682059.4125,2723.0,33.138,1475757.1586
1702073580000.0,44505.0,44525.5,44460.0,44474.3,523.801,23305425.18108,4200.0,240.294,10692360.8463
1702073640000.0,44474.3,44517.7,44474.2,44517.7,153.102,6812197.542,1666.0,93.606,4164987.8122
1702073700000.0,44517.6,44567.5,44502.4,44542.0,250.905,11176275.7142,2467.0,160.984,7170840.2021
1702073760000.0,44542.0,44555.0,44530.0,44530.0,199.154,8872193.2027,1276.0,96.559,4301903.5634
1702073820000.0,44530.0,44549.4,44530.0,44539.1,111.388,4960883.1621,1453.0,73.325,3265601.9536
1702073880000.0,44539.1,44553.8,44528.7,44544.8,92.36,4114179.4362,1167.0,43.196,1924155.8672
1702073940000.0,44544.8,44544.9,44524.0,44535.4,145.708,6488616.8995,1620.0,86.703,3860870.5906
1702074000000.0,44535.4,44551.9,44523.8,44551.8,145.502,6479864.3206,1227.0,113.043,5034329.6783
1702074060000.0,44551.9,44560.0,44551.8,44559.0,55.828,2487546.2538,827.0,27.778,1237690.3061
1702074120000.0,44559.0,44559.0,44525.6,44525.6,78.772,3508691.5484,1245.0,20.355,906706.5818
1702074180000.0,44525.6,44548.0,44520.0,44520.0,182.578,8130844.4016,1745.0,109.221,4863725.9521
1702074240000.0,44520.1,44520.1,44480.4,44492.1,186.241,8286607.6286,2037.0,63.193,2811502.4516
1702074300000.0,44492.0,44520.0,44492.0,44508.0,100.944,4493186.6473,1233.0,52.348,2330006.3367
1702074360000.0,44507.9,44508.0,44455.8,44483.9,257.877,11469882.1271,2400.0,139.763,6216346.2525
1702074420000.0,44483.9,44492.4,44483.9,44490.0,107.916,4800946.0288,917.0,65.948,2933824.3348
1702074480000.0,44490.1,44490.1,44470.6,44489.2,97.299,4327859.7769,1142.0,38.532,1713825.5668
1702074540000.0,44489.3,44489.3,44462.7,44463.7,87.12,3874476.727,1133.0,17.518,779007.1068
1702074600000.0,44463.8,44480.0,44439.0,44439.0,145.042,6448422.4205,1520.0,41.169,1830550.5163
1702074660000.0,44439.0,44439.1,44420.0,44433.6,266.211,11827320.2799,2259.0,59.944,2663207.703
1702074720000.0,44433.6,44451.2,44427.8,44427.8,91.312,4057982.8485,1417.0,39.638,1761609.2709
1702074780000.0,44427.9,44436.9,44404.1,44404.1,372.47,16545714.3378,2399.0,157.626,7002443.6562
1702074840000.0,44404.1,44410.4,44394.2,44396.1,180.229,8002203.2449,2032.0,47.42,2105387.5042
1702074900000.0,44396.0,44422.2,44396.0,44411.5,164.663,7313602.6429,1824.0,108.691,4827430.6001
1702074960000.0,44411.6,44412.0,44396.0,44396.0,94.561,4199344.5531,1165.0,27.466,1219785.3764
1702075020000.0,44396.0,44396.1,44380.0,44383.2,185.029,8212330.1721,1792.0,36.184,1605900.2219
1702075080000.0,44383.3,44448.0,44383.2,44415.0,161.362,7168015.8758,2071.0,113.143,5025692.6269
1702075140000.0,44415.1,44415.1,44411.2,44414.2,77.399,3437528.5126,941.0,55.19,2451151.8783
1702075200000.0,44414.2,44433.0,44414.2,44430.1,64.044,2845343.8425,1092.0,48.653,2161520.2468
1702075260000.0,44430.0,44430.1,44418.0,44420.6,71.724,3186429.5762,989.0,19.739,876977.5289
1702075320000.0,44420.5,44420.6,44383.6,44390.8,137.21,6091922.4798,1863.0,35.764,1587676.5821
1702075380000.0,44391.1,44418.0,44391.1,44418.0,49.29,2188448.1947,1207.0,26.584,1180354.8638
1702075440000.0,44418.0,44418.0,44390.5,44390.6,95.848,4256260.8573,1170.0,25.44,1129912.6865
1702075500000.0,44390.5,44403.7,44390.5,44403.6,63.047,2799216.2386,985.0,38.764,1721081.5999
1702075560000.0,44403.6,44417.2,44403.6,44417.2,40.901,1816250.5848,879.0,32.83,1457856.4087
1702075620000.0,44417.2,44472.0,44417.1,44472.0,177.154,7874244.4263,1816.0,168.345,7482682.0613
1702075680000.0,44472.0,44475.5,44460.0,44460.6,92.972,4134210.8161,1206.0,40.361,1794787.2018
1702075740000.0,44460.6,44460.7,44459.3,44459.3,51.053,2269827.6595,871.0,23.412,1040905.8087
1702075800000.0,44459.4,44459.4,44422.3,44422.4,86.08,3825369.0774,1346.0,7.289,324008.9555
1702075860000.0,44422.3,44422.3,44400.0,44400.0,93.058,4132445.8541,1359.0,12.748,566098.0559
1702075920000.0,44400.0,44400.1,44380.0,44380.0,204.331,9069981.4175,1589.0,51.394,2281067.4482
1702075980000.0,44380.1,44380.1,44334.4,44340.6,317.193,14070337.42946,3400.0,65.892,2922717.7637
1702076040000.0,44340.6,44348.0,44302.0,44345.6,372.24,16499190.2527,3741.0,181.439,8042797.8773
1702076100000.0,44345.7,44380.0,44345.6,44380.0,148.014,6566742.7651,1887.0,122.483,5433962.1736
1702076160000.0,44379.9,44410.0,44379.9,44380.0,160.884,7142340.6597,1873.0,126.727,5625863.735
1702076220000.0,44380.0,44380.1,44312.0,44312.0,189.852,8418298.7672,2313.0,36.546,1620529.5451
1702076280000.0,44312.0,44340.1,44278.1,44340.1,368.671,16333581.5833,3742.0,141.69,6278521.219
1702076340000.0,44340.1,44340.1,44265.7,44296.6,489.173,21663500.6255,3711.0,104.933,4646835.0236
1702076400000.0,44296.6,44339.0,44296.6,44300.1,260.222,11533113.8796,2136.0,173.915,7708021.6748
1702076460000.0,44300.0,44330.0,44287.0,44308.6,171.203,7585515.294,2045.0,78.7,3487044.6016
1702076520000.0,44308.6,44337.5,44308.6,44328.4,205.319,9100604.7435,1937.0,146.484,6492530.2771
1702076580000.0,44328.5,44350.0,44308.2,44349.9,214.194,9497265.866,2125.0,171.552,7606724.491
1702076640000.0,44350.0,44355.9,44342.1,44355.5,122.269,5422394.939,945.0,92.411,4098236.1582
1702076700000.0,44355.4,44362.3,44342.9,44353.6,151.419,6716095.5581,1610.0,62.768,2784041.0587
1702076760000.0,44353.6,44369.0,44342.1,44353.5,100.285,4448368.9946,1479.0,50.95,2259990.8184
1702076820000.0,44353.5,44353.5,44328.0,44332.4,91.025,4035627.3017,1238.0,43.177,1914142.3278
1702076880000.0,44332.3,44337.9,44328.0,44328.1,81.574,3616321.7016,953.0,33.447,1482761.5362
1702076940000.0,44328.0,44336.6,44320.0,44336.6,76.034,3370473.6122,837.0,39.317,1742875.6089
1702077000000.0,44336.5,44336.6,44312.0,44330.8,141.07,6253247.2514,1197.0,94.639,4195014.8934
1702077060000.0,44330.0,44352.0,44310.9,44342.1,136.601,6055608.7751,1354.0,97.466,4320993.8901
1702077120000.0,44342.0,44352.0,44338.0,44343.2,88.402,3920053.297,1141.0,60.048,2662724.4885
1702077180000.0,44343.2,44343.3,44292.6,44304.1,152.384,6752422.4473,1844.0,57.264,2537141.8415
1702077240000.0,44304.1,44323.3,44303.5,44303.5,56.232,2491610.695,1031.0,26.242,1162747.3811
1702077300000.0,44303.5,44331.7,44303.5,44331.6,56.584,2508095.7254,1067.0,39.367,1744904.9582
1702077360000.0,44331.7,44331.7,44304.0,44321.4,74.061,3282337.6965,1290.0,30.927,1370678.6024
1702077420000.0,44321.3,44330.9,44318.5,44324.0,81.175,3598020.9563,974.0,57.883,2565592.1867
1702077480000.0,44323.9,44330.0,44309.3,44311.8,76.687,3399094.1931,1105.0,30.545,1353920.2076
1702077540000.0,44311.7,44311.8,44290.0,44301.9,157.979,6998416.8414,1349.0,33.317,1475791.3225
1702077600000.0,44301.9,44323.4,44300.0,44300.0,162.619,7205189.9865,1429.0,65.351,2895736.271
1702077660000.0,44300.0,44300.0,44250.0,44250.1,499.709,22118804.3882,3899.0,141.499,6262851.9763
1702077720000.0,44250.0,44250.1,44220.6,44223.4,406.891,17997986.0075,3591.0,115.116,5091858.7776
1702077780000.0,44223.4,44242.7,44220.0,44223.0,204.894,9062028.2953,2102.0,80.615,3565468.3044
1702077840000.0,44223.1,44245.2,44223.0,44229.1,175.362,7757411.7479,1913.0,85.864,3798392.9656
1702077900000.0,44229.0,44234.1,44218.0,44226.7,174.205,7704327.93596,1938.0,94.931,4198439.2377
1702077960000.0,44226.7,44258.4,44220.0,44257.5,107.887,4773223.8436,1257.0,66.467,2940860.7057
1702078020000.0,44257.5,44261.1,44233.0,44255.9,109.624,4850663.1763,1460.0,59.549,2634915.9434
1702078080000.0,44255.9,44255.9,44222.8,44222.9,109.19,4829974.6194,1397.0,40.443,1788877.1179
1702078140000.0,44222.8,44250.6,44215.5,44235.8,178.03,7874854.6799,1719.0,52.61,2327162.0853
1702078200000.0,44235.7,44252.0,44214.5,44214.5,111.624,4937015.19787,1473.0,43.303,1915360.2026
1702078260000.0,44214.5,44226.4,44211.3,44222.9,118.55,5241987.0248,1515.0,62.759,2775149.3142
1702078320000.0,44222.9,44242.0,44206.0,44242.0,136.022,6014624.8769,1421.0,50.918,2251776.5781
1702078380000.0,44241.9,44242.0,44210.8,44210.9,84.687,3745558.5074,1179.0,24.052,1063868.4447
1702078440000.0,44210.8,44226.5,44205.0,44225.4,131.185,5799761.0389,1428.0,42.962,1899400.1253
1702078500000.0,44225.5,44231.2,44216.0,44216.0,139.966,6189684.6135,1164.0,45.859,2028036.7718
1702078560000.0,44216.0,44223.9,44210.4,44221.0,83.363,3685750.698,1209.0,33.988,1502727.9105
1702078620000.0,44220.9,44221.0,44208.0,44216.2,129.252,5714540.8128,1532.0,79.902,3532641.8792
1702078680000.0,44216.3,44216.3,44201.0,44208.0,143.278,6333864.201,1367.0,56.828,2512277.9996
1702078740000.0,44208.0,44208.1,44179.1,44185.0,332.601,14698921.6325,3023.0,68.033,3006368.6326
1702078800000.0,44185.1,44214.8,44168.0,44213.1,422.072,18649752.9104,3456.0,179.572,7935676.1142
1702078860000.0,44213.1,44213.2,44170.1,44191.0,193.185,8536549.4676,2349.0,81.383,3595830.2884
1702078920000.0,44191.0,44210.4,44185.3,44196.8,161.233,7126427.357,1284.0,107.212,4738617.3006
1702078980000.0,44196.8,44205.0,44170.0,44170.0,126.789,5602748.6799,1400.0,56.534,2498416.8385
1702079040000.0,44170.0,44192.0,44163.2,44163.2,151.608,6697899.6781,1925.0,93.861,4146716.2398
1702079100000.0,44163.3,44170.6,44155.0,44157.9,258.926,11435256.85326,2284.0,94.523,4174462.1769
1702079160000.0,44158.0,44160.0,44151.1,44160.0,145.127,6408220.1024,1364.0,67.963,3000965.6226
1702079220000.0,44159.9,44163.3,44154.0,44158.0,99.215,4381214.0558,1113.0,62.455,2757902.3006
1702079280000.0,44157.9,44166.0,44154.0,44157.4,119.499,5277044.7822,1270.0,90.933,4015606.8863
1702079340000.0,44157.3,44171.0,44157.3,44171.0,59.002,2605738.4426,774.0,50.891,2247554.5371
1702079400000.0,44171.0,44222.7,44171.0,44215.6,455.459,20132690.2843,2979.0,382.644,16913932.2342
1702079460000.0,44215.6,44220.9,44194.9,44213.4,126.66,5599587.4551,1373.0,55.541,2455534.025
1702079520000.0,44213.4,44220.0,44203.7,44216.8,72.733,3215785.8689,891.0,38.649,1708819.4113
1702079580000.0,44216.9,44238.8,44216.8,44235.9,162.211,7174644.2652,1538.0,133.086,5886536.5936
1702079640000.0,44235.9,44235.9,44214.9,44230.9,125.003,5528326.5635,1392.0,66.512,2941502.9881
1702079700000.0,44231.0,44253.0,44214.7,44214.8,264.833,11716608.2101,2038.0,121.936,5394618.0947
1702079760000.0,44214.7,44214.7,44158.4,44176.4,187.836,8297876.9603,1900.0,57.43,2536654.2608
1702079820000.0,44176.4,44200.0,44176.3,44200.0,92.665,4094989.2787,963.0,73.974,3268995.2025
1702079880000.0,44200.0,44200.0,44192.8,44199.9,55.405,2448728.1441,652.0,32.972,1457266.6399
1702079940000.0,44200.0,44214.3,44199.9,44209.5,48.154,2128807.6713,837.0,32.969,1457497.2027
1702080000000.0,44209.6,44257.1,44209.6,44243.2,365.745,16180167.5263,3055.0,291.809,12909464.4464
1702080060000.0,44243.3,44263.5,44243.1,44254.1,288.125,12750710.784,2309.0,177.472,7853849.7989
1702080120000.0,44254.1,44265.8,44248.0,44253.0,238.435,10553246.1623,1795.0,91.028,4028779.0355
1702080180000.0,44253.0,44266.5,44253.0,44263.8,94.277,4172726.5323,1150.0,80.558,3565533.9596
1702080240000.0,44263.7,44267.0,44250.0,44264.7,191.438,8472309.4918,1611.0,107.429,4754397.8384
1702080300000.0,44264.6,44266.9,44254.6,44262.5,76.502,3386107.0264,1081.0,40.067,1773407.311
1702080360000.0,44262.5,44289.5,44253.0,44284.9,256.1,11338611.4994,2206.0,176.007,7792508.8216
1702080420000.0,44285.0,44289.4,44260.0,44260.1,151.633,6713860.1341,1510.0,57.375,2540220.8957
1702080480000.0,44260.0,44269.0,44253.2,44254.4,155.707,6891669.0983,1409.0,69.43,3072963.0815
1702080540000.0,44254.5,44256.6,44240.3,44240.4,96.661,4277487.65,1036.0,39.383,1742831.6391
1702080600000.0,44240.3,44240.4,44204.4,44217.8,162.718,7195686.374,1607.0,41.213,1822204.8006
1702080660000.0,44217.8,44255.4,44203.1,44250.1,306.842,13570275.3741,2163.0,213.675,9449788.745
1702080720000.0,44250.1,44269.9,44247.8,44257.4,72.426,3205190.603,1071.0,42.431,1877801.9218
1702080780000.0,44257.5,44271.2,44257.4,44266.4,86.087,3810739.4557,899.0,58.236,2577805.3916
1702080840000.0,44266.4,44266.4,44240.0,44240.7,165.676,7332161.7481,1259.0,39.519,1749102.5595
1702080900000.0,44240.7,44245.4,44234.0,44243.4,87.402,3866422.3245,1201.0,50.809,2247667.9725
1702080960000.0,44243.3,44243.4,44222.1,44222.2,135.155,5977932.2746,1845.0,53.061,2346770.9352
1702081020000.0,44222.1,44222.2,44202.0,44206.9,204.258,9030315.0167,1940.0,65.341,2888612.7998
1702081080000.0,44207.0,44218.3,44203.1,44218.2,62.145,2747329.9882,910.0,27.206,1202751.8264
1702081140000.0,44218.3,44219.7,44201.1,44201.1,78.419,3466917.7234,837.0,17.066,754512.6467
1702081200000.0,44201.1,44215.4,44201.1,44201.9,77.665,3433280.6471,923.0,42.929,1897712.1905
1702081260000.0,44201.9,44202.0,44190.4,44193.6,142.277,6288174.6142,1340.0,27.39,1210508.074
1702081320000.0,44193.5,44193.6,44175.8,44179.0,242.771,10727036.2846,2196.0,93.073,4112495.3473
1702081380000.0,44179.0,44186.5,44178.9,44179.2,106.774,4717326.8491,1264.0,38.547,1703026.6779
1702081440000.0,44179.3,44179.3,44173.7,44179.0,63.386,2800119.9865,906.0,17.132,756808.5397
1702081500000.0,44179.0,44249.9,44176.5,44249.6,383.454,16952593.1289,2606.0,325.302,14382080.2632
1702081560000.0,44249.6,44273.6,44247.2,44273.6,164.705,7288979.822,1507.0,116.574,5159038.7742
1702081620000.0,44273.5,44288.2,44266.0,44266.0,129.98,5755102.3879,1495.0,78.563,3478586.2271
1702081680000.0,44266.0,44281.6,44255.9,44281.6,102.273,4527525.1262,1208.0,66.614,2948905.0511
1702081740000.0,44281.6,44304.5,44281.5,44304.5,154.18,6829016.6538,1452.0,138.592,6138623.5078
1702081800000.0,44304.5,44324.7,44298.3,44298.3,321.177,14231968.1724,2660.0,204.113,9044781.5186
1702081860000.0,44298.3,44317.0,44284.0,44284.1,237.663,10528333.5012,1463.0,87.344,3869767.2526
1702081920000.0,44284.0,44284.0,44271.0,44276.9,151.628,6713299.1325,1345.0,73.381,3248862.8951
1702081980000.0,44276.9,44276.9,44265.6,44265.6,108.257,4792752.1885,871.0,10.157,449671.9027
1702082040000.0,44265.6,44267.0,44261.7,44261.7,71.608,3169711.1982,874.0,37.33,1652383.918
1702082100000.0,44261.8,44261.8,44248.1,44248.1,74.605,3301453.3726,1069.0,17.879,791170.1213
1702082160000.0,44248.1,44253.5,44245.3,44245.4,51.634,2284693.8734,913.0,27.357,1210485.0641
1702082220000.0,44245.3,44277.5,44226.1,44277.4,136.254,6028437.5521,1668.0,59.641,2639054.1535
1702082280000.0,44277.4,44277.4,44257.2,44257.2,42.192,1867624.1559,753.0,17.365,768642.3662
1702082340000.0,44257.2,44257.2,44240.1,44240.1,84.896,3756474.8797,1130.0,31.226,1381635.9316
1702082400000.0,44240.2,44255.4,44221.4,44248.1,326.085,14423938.7837,2258.0,196.638,8698415.7298
1702082460000.0,44248.0,44248.1,44223.0,44223.1,90.821,4017555.0994,1143.0,37.729,1668944.7598
1702082520000.0,44223.0,44227.5,44220.0,44226.7,54.88,2427028.7358,765.0,36.166,1599398.7023
1702082580000.0,44226.6,44226.7,44215.2,44215.3,49.344,2181982.7182,985.0,13.84,611986.0186
1702082640000.0,44215.3,44219.7,44207.7,44207.7,57.349,2535595.0832,1006.0,12.977,573766.3726
1702082700000.0,44207.8,44212.1,44207.4,44207.7,45.716,2021063.2656,818.0,22.028,973833.6608
